"provincia","id","localidad","partido","municipio","cp","latitud","longitud","id_prov_mstr"
"Mendoza","17779","EL PUMA","SAN CARLOS","","5569","","","50"
"Mendoza","17960","EL PUNTIAGUDO","SAN MARTIN","","5582","","","50"
"Mendoza","32397","EL RAMBLON","SAN MARTIN","SAN MARTIN","5582","-33.0982550","-68.3395995","50"
"Mendoza","17148","EL REGADIO","LA PAZ","","5590","","","50"
"Mendoza","32456","EL RESGUARDO","LAS HERAS","LAS HERAS","5539","-32.8243367","-68.8220343","50"
"Mendoza","5695","EL RETAMO","LAVALLE","","5537","-32.4700965","-67.3792685","50"
"Mendoza","18064","EL RETAMOSO","SANTA ROSA","","5594","","","50"
"Mendoza","5696","EL RETIRO","LAVALLE","","5533","-32.5644458","-67.8066524","50"
"Mendoza","5845","EL RETIRO","RIVADAVIA","","5579","","","50"
"Mendoza","5964","EL RETIRO","SANTA ROSA","","5594","","","50"
"Mendoza","5512","EL RETIRO","GENERAL ALVEAR","","5632","","","50"
"Mendoza","17781","EL RINCON","SAN CARLOS","","5569","","","50"
"Mendoza","5697","EL ROSARIO","LAVALLE","","5535","","","50"
"Mendoza","17424","EL SALADO","LAVALLE","","5563","","","50"
"Mendoza","32448","EL SALTO","LUJAN DE CUYO","LUJAN DE CUYO","5549","-32.9557020","-69.2821400","50"
"Mendoza","28099","EL SAUCE","GUAYMALLEN","GUAYMALLEN","5533","-32.8741193","-68.7521210","50"
"Mendoza","5823","EL SOSNEADO","SAN RAFAEL","","5611","-35.0821772","-69.5924128","50"
"Mendoza","18065","EL TAMARINDO","SANTA ROSA","","5594","","","50"
"Mendoza","32406","EL TANQUE","GENERAL ALVEAR","GENERAL ALVEAR","5634","","","50"
"Mendoza","17425","EL TAPON","LAVALLE","","5533","","","50"
"Mendoza","20623","EL TOPON","TUNUYAN","","5560","","","50"
"Mendoza","20624","EL TOSCAL","TUNUYAN","","5560","","","50"
"Mendoza","5911","EL TROPEZON","SAN RAFAEL","SAN RAFAEL","5603","-34.6803513","-68.2735825","50"
"Mendoza","5912","EL USILLAL","SAN RAFAEL","","5601","","","50"
"Mendoza","18067","EL VALLE","SANTA ROSA","","5594","","","50"
"Mendoza","17149","EL VAQUERO","LA PAZ","","5590","","","50"
"Mendoza","17566","EL VATRO","MALARGUE","","5613","-36.7022934","-69.9421997","50"
"Mendoza","32461","EL VENCEDOR","SAN RAFAEL","SAN RAFAEL","5603","","","50"
"Mendoza","17022","EL VENTARRON","GENERAL ALVEAR","","5621","","","50"
"Mendoza","5698","EL VERGEL","LAVALLE","","5533","-32.7623132","-68.6476012","50"
"Mendoza","32422","EL VIDALINO","SAN RAFAEL","SAN RAFAEL","5603","","","50"
"Mendoza","5965","EL VILLEGUINO","SANTA ROSA","","5594","-33.7874336","-67.9350967","50"
"Mendoza","20594","EL VILTEGUINO","SAN RAFAEL","","5594","","","50"
"Mendoza","32370","EL VIVORON","MAIPU","MAIPU","5529","","","50"
"Mendoza","20654","EL ZAMPAL","TUPUNGATO","","5561","-33.3989500","-69.1057367","50"
"Mendoza","17150","EL ZAMPAL","LA PAZ","","5590","","","50"
"Mendoza","18069","EL ZAMPAL","SANTA ROSA","","5594","","","50"
"Mendoza","17567","EL ZAMPAL","MALARGUE","","5613","","","50"
"Mendoza","32409","EL ZAMPALITO","TUPUNGATO","TUPUNGATO","5561","","","50"
"Mendoza","32453","EL ZAPALLAR","LAS HERAS","LAS HERAS","5539","-32.8576540","-68.8199260","50"
"Mendoza","17151","EL ZAPATINO","LA PAZ","","5590","","","50"
"Mendoza","18071","EL ZORZAL","SANTA ROSA","","5594","","","50"
"Mendoza","17152","ELOY FUNES","LA PAZ","","5590","","","50"
"Mendoza","18072","EMILIANO LUCERO","SANTA ROSA","","5594","","","50"
"Mendoza","17153","EMILIO NIETA","LA PAZ","","5590","","","50"
"Mendoza","5651","EMPALME FRONTERA","LAS HERAS","","5553","","","50"
"Mendoza","5652","EMPALME RESGUARDO","LAS HERAS","","5539","","","50"
"Mendoza","17154","EPIFANIO FERNANDEZ","LA PAZ","","5590","","","50"
"Mendoza","17155","ERNESTO ALCARAZ","LA PAZ","","5590","","","50"
"Mendoza","18073","ERNESTO LOPEZ","SANTA ROSA","","5594","","","50"
"Mendoza","18074","ESCUDERO","SANTA ROSA","","5594","","","50"
"Mendoza","5550","ESPINO","SAN MARTIN","SAN MARTIN","5571","-33.0773331","-68.3982838","50"
"Mendoza","5655","ESTACION USPALLATA","LAS HERAS","","5551","","","50"
"Mendoza","17782","ESTANCIA AGUANDA","SAN CARLOS","","5569","","","50"
"Mendoza","17783","ESTANCIA ARROYO HONDO","SAN CARLOS","","5569","","","50"
"Mendoza","20626","ESTANCIA AVEIRO","TUNUYAN","","5560","","","50"
"Mendoza","20627","ESTANCIA BELLA VISTA","TUNUYAN","","5560","","","50"
"Mendoza","19835","ESTANCIA CASA DE PIEDRA","LAS HERAS","","5539","","","50"
"Mendoza","17786","ESTANCIA CASAS VIEJAS","SAN CARLOS","","5569","","","50"
"Mendoza","19212","ESTANCIA CHACAICO","GENERAL ALVEAR","","5621","","","50"
"Mendoza","20629","ESTANCIA CORREA","TUNUYAN","","5560","","","50"
"Mendoza","19837","ESTANCIA CUEVA DEL TORO","LAS HERAS","","5539","","","50"
"Mendoza","17023","ESTANCIA EL BALDERON","GENERAL ALVEAR","","5634","","","50"
"Mendoza","18076","ESTANCIA EL BONITO","SANTA ROSA","","5594","","","50"
"Mendoza","16954","ESTANCIA EL CAMPAMENTO","SAN RAFAEL","","5600","","","50"
"Mendoza","19838","ESTANCIA EL CARRIZAL","LAS HERAS","","5539","","","50"
"Mendoza","20630","ESTANCIA EL CARRIZALITO","TUNUYAN","","5560","","","50"
"Mendoza","18075","ESTANCIA GIL","SANTA ROSA","","5594","","","50"
"Mendoza","20631","ESTANCIA GUINAZU","TUNUYAN","","5560","","","50"
"Mendoza","19846","ESTANCIA JOCOLI","LAS HERAS","","5539","","","50"
"Mendoza","20540","ESTANCIA LA ARGENTINA","RIVADAVIA","","5577","","","50"
"Mendoza","18079","ESTANCIA LA CHUÑA","SANTA ROSA","","5594","","","50"
"Mendoza","17024","ESTANCIA LA CORTADERA","GENERAL ALVEAR","","5634","","","50"
"Mendoza","5980","ESTANCIA LA PAMPA","TUNUYAN","","5563","","","50"
"Mendoza","17787","ESTANCIA LA PUMA","SAN CARLOS","","5569","","","50"
"Mendoza","20633","ESTANCIA LA ROSA","TUNUYAN","","5560","","","50"
"Mendoza","19645","ESTANCIA LA SALCEDINA","LA PAZ","","5590","","","50"
"Mendoza","16955","ESTANCIA LA SARITA","SAN RAFAEL","","5600","","","50"
"Mendoza","17025","ESTANCIA LA VARITA","GENERAL ALVEAR","","5634","","","50"
"Mendoza","17158","ESTANCIA LA VIZCACHERA","LA PAZ","","5590","","","50"
"Mendoza","20595","ESTANCIA LAS CHILCAS","SAN RAFAEL","","5595","","","50"
"Mendoza","20634","ESTANCIA LAS HIGUERAS","TUNUYAN","","5560","","","50"
"Mendoza","17159","ESTANCIA LAS VIZCACHERAS","LA PAZ","","5590","","","50"
"Mendoza","20635","ESTANCIA LOS CHACAYES","TUNUYAN","","5560","","","50"
"Mendoza","16957","ESTANCIA LOS HUAICOS","SAN RAFAEL","","5600","","","50"
"Mendoza","16958","ESTANCIA LOS LEONES","SAN RAFAEL","","5600","","","50"
"Mendoza","20625","ESTANCIA MALLEA","TUNUYAN","","5560","","","50"
"Mendoza","19839","ESTANCIA SAN MARTIN","LAS HERAS","","5539","","","50"
"Mendoza","20637","ESTANCIA SILVA","TUNUYAN","","5560","","","50"
"Mendoza","16959","ESTANCIA SOFIA RAQUEL","SAN RAFAEL","","5600","","","50"
"Mendoza","16960","ESTANCIA TIERRAS BLANCAS","SAN RAFAEL","","5600","","","50"
"Mendoza","19840","ESTANCIA USPALLATA","LAS HERAS","","5545","","","50"
"Mendoza","17789","ESTANCIA VILUCO","SAN CARLOS","","5569","","","50"
"Mendoza","19842","ESTANCIA YALGUARAZ","LAS HERAS","","5539","","","50"
"Mendoza","17790","ESTANCIA YAUCHA","SAN CARLOS","","5569","","","50"
"Mendoza","17160","ESTANISLAO ORDOÑEZ","LA PAZ","","5590","","","50"
"Mendoza","5867","EUGENIO BUSTOS","SAN CARLOS","SAN CARLOS","5569","-33.7803497","-69.0627823","50"
"Mendoza","17163","EUSEBIA VIUDA DE GOMEZ","LA PAZ","","5590","","","50"
"Mendoza","17164","EVARISTO ACEVEDO","LA PAZ","","5590","","","50"
"Mendoza","17165","EVARISTO SALAS","LA PAZ","","5590","","","50"
"Mendoza","20382","EX FORTIN MALARGUE","MALARGUE","","5611","","","50"
"Mendoza","17166","FABRICIANO ROJAS","LA PAZ","","5590","","","50"
"Mendoza","17167","FELIPE GARRO","LA PAZ","","5590","","","50"
"Mendoza","18080","FELIPE PEREZ","SANTA ROSA","","5594","","","50"
"Mendoza","17170","FERMIN PEREZ","LA PAZ","","5590","","","50"
"Mendoza","5784","FINCA EL ARROZ","MAIPU","","5531","","","50"
"Mendoza","5913","FINCA LOPEZ","SAN RAFAEL","","5622","","","50"
"Mendoza","20330","FINCA LOS ALAMOS","MAIPU","","5531","","","50"
"Mendoza","19657","FLORENCIO GARRO","LA PAZ","","5590","","","50"
"Mendoza","17168","FLORENCIO MOLINA","LA PAZ","","5590","","","50"
"Mendoza","17173","FLORENCIO ORDOÑEZ","LA PAZ","","5590","","","50"
"Mendoza","17962","FLORINDO FLORES","SAN MARTIN","","5582","","","50"
"Mendoza","17427","FORZUDO","LAVALLE","","5537","","","50"
"Mendoza","17174","FRANCISCO MOLINA","LA PAZ","","5590","","","50"
"Mendoza","17175","FRANCISCO ROJAS","LA PAZ","","5590","","","50"
"Mendoza","5785","FRAY LUIS BELTRAN","MAIPU","MAIPU","5531","-33.0072645","-68.6498584","50"
"Mendoza","17176","FRUCTUOSO DIAZ","LA PAZ","","5590","","","50"
"Mendoza","19849","GARGANTA DEL LEON","LAS HERAS","","5539","","","50"
"Mendoza","5513","GASPAR CAMPOS","GENERAL ALVEAR","","5609","","","50"
"Mendoza","5699","GENERAL ACHA","LAVALLE","","5533","","","50"
"Mendoza","5514","GENERAL ALVEAR","GENERAL ALVEAR","GENERAL ALVEAR","5620","-34.9721489","-67.6893005","50"
"Mendoza","28103","GENERAL BELGRANO","GUAYMALLEN","GUAYMALLEN","5519","-32.8841318","-68.7992396","50"
"Mendoza","5786","GENERAL GUTIERREZ","MAIPU","MAIPU","5511","-32.9511223","-68.7438736","50"
"Mendoza","5787","GENERAL ORTEGA","MAIPU","MAIPU","5517","-32.9807379","-68.7250983","50"
"Mendoza","17177","GERMAN MATURANO","LA PAZ","","5590","","","50"
"Mendoza","17178","GERTRUDIS DE OJEDA","LA PAZ","","5590","","","50"
"Mendoza","17180","GILBERTO PEREZ","LA PAZ","","5590","","","50"
"Mendoza","20306","GLACIARES DEL R BLANCO","LUJAN DE CUYO","","5549","","","50"
"Mendoza","32451","GOBERNADOR BENEGAS","GODOY CRUZ","GODOY CRUZ","5501","-32.9481100","-68.8488300","50"
"Mendoza","5656","GOBERNADOR BENEGAS","LAS HERAS","","5544","","","50"
"Mendoza","5966","GOBERNADOR CIVIT","SANTA ROSA","","5594","-33.3377668","-67.9585219","50"
"Mendoza","5700","GOBERNADOR LUIS MOLINA","LAVALLE","","5533","","","50"
"Mendoza","5496","GODOY CRUZ","GODOY CRUZ","GODOY CRUZ","5501","-32.9287300","-68.8357468","50"
"Mendoza","5515","GOICO","GENERAL ALVEAR","","5609","-34.6262321","-67.6603775","50"
"Mendoza","5914","GOUDGE","SAN RAFAEL","SAN RAFAEL","5603","-34.6804593","-68.1315387","50"
"Mendoza","17181","GREGORIO ZAPATA","LA PAZ","","5590","","","50"
"Mendoza","17428","GUADAL DE LOS PEREZ","LAVALLE","","5533","","","50"
"Mendoza","5915","GUADALES","SAN RAFAEL","","5609","-34.4851379","-67.8774796","50"
"Mendoza","20655","GUALTALLARY","TUPUNGATO","","5561","-33.3792626","-69.1871997","50"
"Mendoza","17568","GUAYQUERIA COLORADA","MALARGUE","","5613","","","50"
"Mendoza","5657","GUIDO","LAS HERAS","","5549","-32.8460693","-69.2634964","50"
"Mendoza","17182","GUILLERMO DONAIRE","LA PAZ","","5590","","","50"
"Mendoza","5551","GURRUCHAGA","SAN MARTIN","","5584","","","50"
"Mendoza","17183","H GARZALA","LA PAZ","","5590","","","50"
"Mendoza","17185","HERMENEGILDO DIAZ","LA PAZ","","5590","","","50"
"Mendoza","17187","HONORIO ZAPATA","LA PAZ","","5590","","","50"
"Mendoza","5658","HORNITO DEL GRINGO","LAS HERAS","","5543","-32.7624474","-68.8346710","50"
"Mendoza","5659","HORNOS DE MOYANO","LAS HERAS","","5543","","","50"
"Mendoza","20449","HOTEL PORTEZUELO DEL VIENTO","MALARGUE","","5613","","","50"
"Mendoza","17570","HOTEL TERMAS DEL AZUFRE","MALARGUE","","5613","","","50"
"Mendoza","17571","HOTEL TERMAS EL SOSNEADO","MALARGUE","","5613","","","50"
"Mendoza","32380","HUACA CO","SAN RAFAEL","SAN RAFAEL","5621","","","50"
"Mendoza","17188","HUAICOS DE RUFINO","LA PAZ","","5590","","","50"
"Mendoza","18084","HUAICOS DE RUFINO","SANTA ROSA","","5594","","","50"
"Mendoza","17791","HUAIQUERIA DE LA HORQUETA","SAN CARLOS","","5569","","","50"
"Mendoza","17792","HUAIQUERIA DE LOS BURROS","SAN CARLOS","","5569","","","50"
"Mendoza","17189","HUECOS DE LOS TORDILLOS","LA PAZ","","5590","","","50"
"Mendoza","17190","IGNACIO VILLEGAS","LA PAZ","","5590","","","50"
"Mendoza","5916","IGUAZU","SAN RAFAEL","","5601","","","50"
"Mendoza","5917","INGENIERO BALLOFFET","SAN RAFAEL","SAN RAFAEL","5603","-34.7355960","-68.3727880","50"
"Mendoza","5601","INGENIERO GIAGNONI","JUNIN","JUNIN","5582","-33.1195917","-68.4095443","50"
"Mendoza","32493","INGENIERO GIAGNONI SAN MARTIN","SAN MARTIN","SAN MARTIN","5582","","","50"
"Mendoza","5701","INGENIERO GUSTAVO ANDRE","LAVALLE","LAVALLE","5535","-32.6987915","-68.3338242","50"
"Mendoza","17191","IRINEO ZAPATA","LA PAZ","","5590","","","50"
"Mendoza","17963","ISABEL FLORES","SAN MARTIN","","5582","","","50"
"Mendoza","5788","ISLA CHICA","MAIPU","MAIPU","5587","-33.0589597","-68.6299246","50"
"Mendoza","17794","ISLA DEL CUCHILLO","SAN CARLOS","","5569","","","50"
"Mendoza","5789","ISLA GRANDE","MAIPU","MAIPU","5587","-33.0864924","-68.6095622","50"
"Mendoza","17192","ISLA RETAMITO","LA PAZ","","5590","","","50"
"Mendoza","17795","J CAMPOS","SAN CARLOS","","5569","","","50"
"Mendoza","17193","J ORTUBIA","LA PAZ","","5590","","","50"
"Mendoza","17796","J VERON","SAN CARLOS","","5569","","","50"
"Mendoza","17580","JAGUEL","MALARGUE","","5611","","","50"
"Mendoza","17572","JAGUEL AMARILLO","MALARGUE","","5611","","","50"
"Mendoza","17573","JAGUEL DE LAS CHILCAS","MALARGUE","","5509","","","50"
"Mendoza","32372","JAGUEL DE MAYA","MALARGUE","MALARGUE","5613","","","50"
"Mendoza","17575","JAGUEL DE ROSAS","MALARGUE","","5611","","","50"
"Mendoza","17576","JAGUEL DEL CATALAN","MALARGUE","","5611","","","50"
"Mendoza","17577","JAGUEL DEL GAUCHO","MALARGUE","","5613","","","50"
"Mendoza","17579","JAGUEL DEL GOBIERNO","MALARGUE","","5613","","","50"
"Mendoza","5516","JAIME PRATS","SAN RAFAEL","SAN RAFAEL","5623","-34.9146831","-67.8191470","50"
"Mendoza","18085","JARILLOSO","SANTA ROSA","","5594","","","50"
"Mendoza","20546","JAUCHA","SAN CARLOS","","5569","","","50"
"Mendoza","5577","JESUS NAZARENO","GUAYMALLEN","GUAYMALLEN","5523","-32.9208014","-68.7868067","50"
"Mendoza","5660","JOCOLI","LAS HERAS","","5543","-32.5843191","-68.6808088","50"
"Mendoza","32492","JOCOLI LAVALLE","LAVALLE","LAVALLE","5533","","","50"
"Mendoza","5702","JOCOLI VIEJO","LAVALLE","","5533","-32.7274623","-68.6602320","50"
"Mendoza","18086","JOFRE","SANTA ROSA","","5594","","","50"
"Mendoza","5602","JORGE NEWBERY","JUNIN","","5585","","","50"
"Mendoza","18087","JOSE CAMPOS","SANTA ROSA","","5594","","","50"
"Mendoza","17195","JOSE DIAZ","LA PAZ","","5590","","","50"
"Mendoza","17196","JOSE FERNANDEZ","LA PAZ","","5590","","","50"
"Mendoza","17197","JOSE LUCERO","LA PAZ","","5590","","","50"
"Mendoza","17198","JOSE R MOLINA","LA PAZ","","5590","","","50"
"Mendoza","18088","JOSE SOSA","SANTA ROSA","","5594","","","50"
"Mendoza","17200","JOSE SUAREZ","LA PAZ","","5590","","","50"
"Mendoza","17201","JUAN B DUFAU","LA PAZ","","5590","","","50"
"Mendoza","17202","JUAN H ORTIZ","LA PAZ","","5590","","","50"
"Mendoza","17203","JUAN MILLAN","LA PAZ","","5590","","","50"
"Mendoza","17204","JUAN ZAPATA","LA PAZ","","5590","","","50"
"Mendoza","17206","JULIO COMEGLIO","LA PAZ","","5590","","","50"
"Mendoza","5597","JUNIN","JUNIN","JUNIN","5573","-33.1451530","-68.4814453","50"
"Mendoza","17581","JUNTA DE LA VAINA","MALARGUE","","5613","","","50"
"Mendoza","17207","JUNTA DE LOS RIOS","LA PAZ","","5590","","","50"
"Mendoza","5703","KILOMETRO 1013","LAVALLE","","5535","","","50"
"Mendoza","5704","KILOMETRO 1032","LAVALLE","","5535","","","50"
"Mendoza","5752","KILOMETRO 1085","LUJAN DE CUYO","","5549","","","50"
"Mendoza","27932","KILOMETRO 11","GUAYMALLEN","GUAYMALLEN","5525","-32.9207615","-68.7071186","50"
"Mendoza","5705","KILOMETRO 43","LAVALLE","","5535","","","50"
"Mendoza","5918","KILOMETRO 47","SAN RAFAEL","","5624","","","50"
"Mendoza","5753","KILOMETRO 55","LUJAN DE CUYO","","5549","","","50"
"Mendoza","5517","KILOMETRO 56","GENERAL ALVEAR","","5620","","","50"
"Mendoza","28104","KILOMETRO 8","GUAYMALLEN","GUAYMALLEN","5525","-32.9398726","-68.6996739","50"
"Mendoza","17026","KILOMETRO 84","GENERAL ALVEAR","","5634","","","50"
"Mendoza","5518","KILOMETRO 882","GENERAL ALVEAR","","5620","","","50"
"Mendoza","5519","KILOMETRO 884","GENERAL ALVEAR","","5634","-35.0308082","-67.5893282","50"
"Mendoza","5624","KILOMETRO 935 DESVIO FCGSM","LA PAZ","","5590","","","50"
"Mendoza","18090","KILOMETRO 947","SANTA ROSA","","5594","","","50"
"Mendoza","18091","L DEL AGUERO","SANTA ROSA","","5594","","","50"
"Mendoza","18093","L PEREZ","SANTA ROSA","","5594","","","50"
"Mendoza","17797","L PRADO","SAN CARLOS","","5569","","","50"
"Mendoza","5520","LA ADELINA","GENERAL ALVEAR","","5634","","","50"
"Mendoza","32427","LA ALBORADA","SAN RAFAEL","SAN RAFAEL","5607","","","50"
"Mendoza","18094","LA ANGELINA","SANTA ROSA","","5594","-33.1669121","-68.0941467","50"
"Mendoza","19850","LA ANGOSTURA","LAS HERAS","","5539","","","50"
"Mendoza","20656","LA ARBOLEDA","TUPUNGATO","","5561","-33.3688268","-69.1247364","50"
"Mendoza","17798","LA ARGENTINA","SAN CARLOS","","5569","","","50"
"Mendoza","18095","LA ARGENTINA","SANTA ROSA","","5594","","","50"
"Mendoza","5686","LA ASUNCION","LAVALLE","LAVALLE","5535","","","50"
"Mendoza","5706","LA BAJADA","LAVALLE","","5535","","","50"
"Mendoza","20605","LA BANDERA","SANTA ROSA","","5592","-33.4338570","-67.9818802","50"
"Mendoza","17582","LA BANDERA","MALARGUE","","5613","","","50"
"Mendoza","17583","LA BARDA CORTADA","MALARGUE","","5613","","","50"
"Mendoza","5824","LA BATRA","MALARGUE","","5613","","","50"
"Mendoza","19851","LA BOVEDA","LAS HERAS","","5539","-32.5629349","-69.3378906","50"
"Mendoza","17027","LA CALDENADA","GENERAL ALVEAR","","5634","","","50"
"Mendoza","17028","LA CALIFORNIA","GENERAL ALVEAR","","5621","-34.9247130","-67.6565176","50"
"Mendoza","5868","LA CAÑADA","SAN CARLOS","","5567","","","50"
"Mendoza","17208","LA CAÑADA","LA PAZ","","5590","","","50"
"Mendoza","6000","LA CARRERA","TUPUNGATO","","5561","-33.2039075","-69.2502278","50"
"Mendoza","16972","LA CARUSINA","SAN RAFAEL","","5600","","","50"
"Mendoza","19853","LA CASA DEL TIGRE","LAS HERAS","","5539","-32.1501122","-69.4227676","50"
"Mendoza","17211","LA CAUTIVA","LA PAZ","","5590","","","50"
"Mendoza","5707","LA CELIA","LAVALLE","","5535","","","50"
"Mendoza","5846","LA CENTRAL","RIVADAVIA","RIVADAVIA","5579","-33.2734340","-68.3154190","50"
"Mendoza","17212","LA CHAPINA","LA PAZ","","5590","","","50"
"Mendoza","5919","LA CHILCA","SAN RAFAEL","","5595","","","50"
"Mendoza","5552","LA CHIMBA","SAN MARTIN","","5589","","","50"
"Mendoza","18096","LA CHUNA","SANTA ROSA","","5595","","","50"
"Mendoza","18097","LA CIENAGUITA","SANTA ROSA","","5594","-33.1615198","-67.8661806","50"
"Mendoza","18098","LA CLARITA","SANTA ROSA","","5594","","","50"
"Mendoza","17214","LA COLA","LA PAZ","","5590","","","50"
"Mendoza","5603","LA COLONIA","JUNIN","JUNIN","5570","-33.0907985","-68.4849297","50"
"Mendoza","5967","LA COLONIA SUD","SANTA ROSA","","5594","","","50"
"Mendoza","5869","LA CONSULTA","SAN CARLOS","SAN CARLOS","5567","-33.7344475","-69.1220169","50"
"Mendoza","17029","LA CORONA","GENERAL ALVEAR","","5634","","","50"
"Mendoza","19855","LA CORTADERA","LAS HERAS","","5545","","","50"
"Mendoza","5625","LA CORTADERA","LA PAZ","","5590","","","50"
"Mendoza","5968","LA COSTA","SANTA ROSA","","5596","-33.2432463","-68.1768033","50"
"Mendoza","20384","LA DIVISORIA","MALARGUE","","5549","","","50"
"Mendoza","5969","LA DORMIDA","SANTA ROSA","SANTA ROSA","5592","-33.3480830","-67.9205263","50"
"Mendoza","5521","LA ESCANDINAVA","GENERAL ALVEAR","GENERAL ALVEAR","5634","-35.0321385","-67.5232101","50"
"Mendoza","17429","LA ESPERANZA","LAVALLE","","5533","","","50"
"Mendoza","17215","LA ESQUINA","LA PAZ","","5590","","","50"
"Mendoza","5981","LA ESTACADA","TUNUYAN","","5560","","","50"
"Mendoza","17216","LA ESTANCIA","LA PAZ","","5590","","","50"
"Mendoza","17585","LA ESTRECHURA","MALARGUE","","5613","","","50"
"Mendoza","17430","LA EXCAVACION","LAVALLE","","5537","","","50"
"Mendoza","19664","LA FAVORITA","LA PAZ","","5591","","","50"
"Mendoza","5870","LA FLORIDA","SAN CARLOS","","5569","","","50"
"Mendoza","5847","LA FLORIDA","RIVADAVIA","","5579","-33.2827923","-68.4657173","50"
"Mendoza","18099","LA FLORIDA","SANTA ROSA","","5594","","","50"
"Mendoza","17431","LA FORTUNA","LAVALLE","","5533","","","50"
"Mendoza","17218","LA FORTUNA","LA PAZ","","5590","","","50"
"Mendoza","19856","LA FUNDICION","LAS HERAS","","5539","-32.6289024","-69.3475494","50"
"Mendoza","32402","LA GLORIOSA","LA PAZ","LA PAZ","5590","","","50"
"Mendoza","5920","LA GUEVARINA","SAN RAFAEL","","5622","-34.7884204","-68.0215510","50"
"Mendoza","17432","LA HOLANDA","LAVALLE","","5533","-32.7716980","-68.5800323","50"
"Mendoza","19857","LA HORQUETA","LAS HERAS","","5539","","","50"
"Mendoza","32412","LA HORQUETA","SAN RAFAEL","SAN RAFAEL","5609","","","50"
"Mendoza","19859","LA HULLERA","LAS HERAS","","5549","-32.7049179","-68.7506409","50"
"Mendoza","32463","LA INDA","SAN RAFAEL","SAN RAFAEL","5624","","","50"
"Mendoza","5604","LA ISLA","JUNIN","","5585","","","50"
"Mendoza","17219","LA ISLA","LA PAZ","","5590","","","50"
"Mendoza","5605","LA ISLA CHICA","JUNIN","","5585","","","50"
"Mendoza","5606","LA ISLA GRANDE","JUNIN","","5585","","","50"
"Mendoza","19682","LA JACINTITA","LA PAZ","","5591","","","50"
"Mendoza","18100","LA JACINTO","SANTA ROSA","","5594","","","50"
